Field1,id,extra__id,extra__loc,extra__rec,extra__cre,extra__exc,extra__das,extra__sou,extra__sub,geometry,extra__s_1,extra__s_2,extra__s_3,extra__s_4,extra__s_5,extra__s_6,extra__s_7,extra__s_8,extra__s_9,extra___10,extra___11,extra___12,extra___13,extra___14,extra___15,extra___16,extra___17,extra___18,extra___19,extra___20,extra___21,extra___22,groupby_co,fixtime,junk_statu,longitude,latitude
"2234",e6bc8f29-1249-4e9c-9f17-40626cdda2c7,e6bc8f29-1249-4e9c-9f17-40626cdda2c7,"{'longitude': 35.38623332977295, 'latitude': -1.2856686115264893}",2024-08-18 04:52:20+00:00,2024-08-18 05:02:58+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38623332977295 -1.2856686115264893),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-18 04:52:20+00:00,False,35.38623332980,-1.28566861153
"2281",c531ce08-08ee-489b-b481-396d6625697d,c531ce08-08ee-489b-b481-396d6625697d,"{'longitude': 35.38629770278931, 'latitude': -1.285700798034668}",2024-08-18 16:53:58+00:00,2024-08-18 17:03:25+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38629770278931 -1.285700798034668),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-18 16:53:58+00:00,False,35.38629770280,-1.28570079803
"2340",0a62b6c4-8961-469c-b63d-cd712efd0bdf,0a62b6c4-8961-469c-b63d-cd712efd0bdf,"{'longitude': 35.38621187210083, 'latitude': -1.2856578826904297}",2024-08-19 04:49:42+00:00,2024-08-19 05:03:10+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38621187210083 -1.2856578826904297),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-19 04:49:42+00:00,False,35.38621187210,-1.28565788269
"2365",fbb03cc1-ce7e-4744-9a7d-331100f44778,fbb03cc1-ce7e-4744-9a7d-331100f44778,"{'longitude': 35.38749933242798, 'latitude': -1.2856471538543701}",2024-08-19 11:09:27+00:00,2024-08-19 11:33:34+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38749933242798 -1.2856471538543701),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-19 11:09:27+00:00,False,35.38749933240,-1.28564715385
"2396",59119e8c-e7aa-48c1-88a7-a96849039cff,59119e8c-e7aa-48c1-88a7-a96849039cff,"{'longitude': 35.38629770278931, 'latitude': -1.2856042385101318}",2024-08-19 17:25:46+00:00,2024-08-19 17:33:13+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38629770278931 -1.2856042385101318),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-19 17:25:46+00:00,False,35.38629770280,-1.28560423851
"2426",15b4d9cf-7f83-4e82-bbf8-4580bdbbedd3,15b4d9cf-7f83-4e82-bbf8-4580bdbbedd3,"{'longitude': 35.38627624511719, 'latitude': -1.2856364250183105}",2024-08-19 23:33:18+00:00,2024-08-20 00:03:07+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38627624511719 -1.2856364250183105),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-19 23:33:18+00:00,False,35.38627624510,-1.28563642502
"2550",62311f01-2882-4c9e-bb86-283d4c0d80fa,62311f01-2882-4c9e-bb86-283d4c0d80fa,"{'longitude': 35.38629770278931, 'latitude': -1.2856900691986084}",2024-08-21 00:11:16+00:00,2024-08-21 00:32:57+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38629770278931 -1.2856900691986084),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-21 00:11:16+00:00,False,35.38629770280,-1.28569006920
"2610",a7fabe4a-879b-4e17-8d49-5c00e7adc468,a7fabe4a-879b-4e17-8d49-5c00e7adc468,"{'longitude': 35.388100147247314, 'latitude': -1.2887585163116455}",2024-08-21 12:52:57+00:00,2024-08-21 13:03:45+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.388100147247314 -1.2887585163116455),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-21 12:52:57+00:00,False,35.38810014720,-1.28875851631
"2663",d4daf462-58af-4085-ab54-57f8a83b3367,d4daf462-58af-4085-ab54-57f8a83b3367,"{'longitude': 35.38627624511719, 'latitude': -1.2856686115264893}",2024-08-22 01:06:23+00:00,2024-08-22 02:03:06+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38627624511719 -1.2856686115264893),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-22 01:06:23+00:00,False,35.38627624510,-1.28566861153
"2696",5265b06d-ff50-4691-8916-8d475c49d70d,5265b06d-ff50-4691-8916-8d475c49d70d,"{'longitude': 35.38597583770752, 'latitude': -1.2898635864257812}",2024-08-22 07:08:40+00:00,2024-08-22 07:33:24+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38597583770752 -1.2898635864257812),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-22 07:08:40+00:00,False,35.38597583770,-1.28986358643
"2723",0e200e01-c7b9-4763-82a1-57ef2975141f,0e200e01-c7b9-4763-82a1-57ef2975141f,"{'longitude': 35.387842655181885, 'latitude': -1.289219856262207}",2024-08-22 13:21:21+00:00,2024-08-22 13:33:18+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.387842655181885 -1.289219856262207),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-22 13:21:21+00:00,False,35.38784265520,-1.28921985626
"2748",ccd80535-037c-4957-b5c8-70831bcaa2e0,ccd80535-037c-4957-b5c8-70831bcaa2e0,"{'longitude': 35.38623332977295, 'latitude': -1.2855184078216553}",2024-08-22 19:14:22+00:00,2024-08-22 19:33:16+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38623332977295 -1.2855184078216553),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-22 19:14:22+00:00,False,35.38623332980,-1.28551840782
"2882",6febd466-73ca-4ae3-a24f-18c5fafc439b,6febd466-73ca-4ae3-a24f-18c5fafc439b,"{'longitude': 35.38629770278931, 'latitude': -1.2855720520019531}",2024-08-23 20:15:24+00:00,2024-08-23 20:39:51+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38629770278931 -1.2855720520019531),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-23 20:15:24+00:00,False,35.38629770280,-1.28557205200
"2915",76cedd3b-4d4d-4680-876f-3aa6a594007f,76cedd3b-4d4d-4680-876f-3aa6a594007f,"{'longitude': 35.38627624511719, 'latitude': -1.2856686115264893}",2024-08-24 02:08:09+00:00,2024-08-24 02:37:03+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38627624511719 -1.2856686115264893),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-24 02:08:09+00:00,False,35.38627624510,-1.28566861153
"2954",589b77cc-3463-49ad-9bd5-bc0638659dc4,589b77cc-3463-49ad-9bd5-bc0638659dc4,"{'longitude': 35.37797212600708, 'latitude': -1.292814016342163}",2024-08-24 08:20:22+00:00,2024-08-24 08:33:51+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.37797212600708 -1.292814016342163),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-24 08:20:22+00:00,False,35.37797212600,-1.29281401634
"3012",e4394629-a5ca-4645-9be1-0843612aae1b,e4394629-a5ca-4645-9be1-0843612aae1b,"{'longitude': 35.38629770278931, 'latitude': -1.2855935096740723}",2024-08-24 20:59:07+00:00,2024-08-24 21:03:24+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38629770278931 -1.2855935096740723),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-24 20:59:07+00:00,False,35.38629770280,-1.28559350967
"3092",c420454c-2ccc-4669-97cd-08acbf61e07e,c420454c-2ccc-4669-97cd-08acbf61e07e,"{'longitude': 35.38623332977295, 'latitude': -1.2856471538543701}",2024-08-25 15:16:14+00:00,2024-08-25 15:33:13+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38623332977295 -1.2856471538543701),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-25 15:16:14+00:00,False,35.38623332980,-1.28564715385
"3126",b9b4245a-7a41-48bf-8527-ddb726f1dfaa,b9b4245a-7a41-48bf-8527-ddb726f1dfaa,"{'longitude': 35.38627624511719, 'latitude': -1.2856149673461914}",2024-08-25 21:16:43+00:00,2024-08-25 21:33:24+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38627624511719 -1.2856149673461914),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-25 21:16:43+00:00,False,35.38627624510,-1.28561496735
"3156",45969ba6-bda3-4e60-a017-ac5d1a998165,45969ba6-bda3-4e60-a017-ac5d1a998165,"{'longitude': 35.38629770278931, 'latitude': -1.285625696182251}",2024-08-26 03:22:58+00:00,2024-08-26 03:32:57+00:00,"0",b8573f85-4676-4786-a0a1-1aa5d7feea08,b8693d96-8b14-4704-b750-fd50d48d20d6,de492137-9ad6-42fd-be4b-3c3483d7e33e,POINT (35.38629770278931 -1.285625696182251),observations.subject,de492137-9ad6-42fd-be4b-3c3483d7e33e,2205B0011,wildlife,cow,,"{'rgb': '184, 12, 245', 'sex': '', 'region': '', 'country': '', 'external_id': '', 'tm_animal_id': '', 'external_name': ''}",2024-07-25T17:32:04.781663+03:00,2024-09-26T10:10:43.242754+03:00,True,,,,,True,/static/cow-black.svg,"{'last_voice_call_start_at': None, 'radio_state_at': None, 'radio_state': 'na'}",2024-10-19T03:42:01+00:00,"{'type': 'Feature', 'geometry': {'type': 'Point', 'coordinates': [35.38625478744507, -1.285636425018311]}, 'properties': {'title': '2205B0011', 'subject_type': 'wildlife', 'subject_subtype': 'cow', 'id': 'de492137-9ad6-42fd-be4b-3c3483d7e33e', 'stroke':",,https://kwt.pamdas.org/api/v1.0/subject/de492137-9ad6-42fd-be4b-3c3483d7e33e,#B80CF5,de492137-9ad6-42fd-be4b-3c3483d7e33e,2024-08-26 03:22:58+00:00,False,35.38629770280,-1.28562569618
